distance,nh_unif,nh_wco,filename,relative_path,source_distance,nh_unif_idx,nh_wco_val,path,cloud_bits,energy_band,dist_int,relevant_bits,sim_id,split
13.7,NH_UNIF_1,NH_WCO_0.00,13.70_111000100011111E2.fits,13.70/NH_UNIF_1/NH_WCO_0.00/13.70_111000100011111E2.fits,13.7,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_1/NH_WCO_0.00/13.70_111000100011111E2.fits,111000100011111,E2,13,1110001000111,13.7_NH_UNIF_1_NH_WCO_0.00_1110001000111_E2,train
13.6,NH_UNIF_1,NH_WCO_0.00,13.60_111000100011110E2.fits,13.60/NH_UNIF_1/NH_WCO_0.00/13.60_111000100011110E2.fits,13.6,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.60/NH_UNIF_1/NH_WCO_0.00/13.60_111000100011110E2.fits,111000100011110,E2,13,1110001000111,13.6_NH_UNIF_1_NH_WCO_0.00_1110001000111_E2,test
13.7,NH_UNIF_1,NH_WCO_1.00,13.70_111000100011111E2.fits,13.70/NH_UNIF_1/NH_WCO_1.00/13.70_111000100011111E2.fits,13.7,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_1/NH_WCO_1.00/13.70_111000100011111E2.fits,111000100011111,E2,13,1110001000111,13.7_NH_UNIF_1_NH_WCO_1.00_1110001000111_E2,train
13.5,NH_UNIF_1,NH_WCO_1.00,13.50_111000100011101E2.fits,13.50/NH_UNIF_1/NH_WCO_1.00/13.50_111000100011101E2.fits,13.5,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.50/NH_UNIF_1/NH_WCO_1.00/13.50_111000100011101E2.fits,111000100011101,E2,13,1110001000111,13.5_NH_UNIF_1_NH_WCO_1.00_1110001000111_E2,train
13.6,NH_UNIF_0,NH_WCO_0.00,13.60_111000100011110E2.fits,13.60/NH_UNIF_0/NH_WCO_0.00/13.60_111000100011110E2.fits,13.6,0.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.60/NH_UNIF_0/NH_WCO_0.00/13.60_111000100011110E2.fits,111000100011110,E2,13,1110001000111,13.6_NH_UNIF_0_NH_WCO_0.00_1110001000111_E2,train
13.6,NH_UNIF_1,NH_WCO_1.00,13.60_111000100011110E2.fits,13.60/NH_UNIF_1/NH_WCO_1.00/13.60_111000100011110E2.fits,13.6,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.60/NH_UNIF_1/NH_WCO_1.00/13.60_111000100011110E2.fits,111000100011110,E2,13,1110001000111,13.6_NH_UNIF_1_NH_WCO_1.00_1110001000111_E2,train
13.5,NH_UNIF_1,NH_WCO_0.00,13.50_111000100011110E2.fits,13.50/NH_UNIF_1/NH_WCO_0.00/13.50_111000100011110E2.fits,13.5,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.50/NH_UNIF_1/NH_WCO_0.00/13.50_111000100011110E2.fits,111000100011110,E2,13,1110001000111,13.5_NH_UNIF_1_NH_WCO_0.00_1110001000111_E2,val
13.7,NH_UNIF_1,NH_WCO_0.00,13.70_111000100011110E2.fits,13.70/NH_UNIF_1/NH_WCO_0.00/13.70_111000100011110E2.fits,13.7,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_1/NH_WCO_0.00/13.70_111000100011110E2.fits,111000100011110,E2,13,1110001000111,13.7_NH_UNIF_1_NH_WCO_0.00_1110001000111_E2,train
13.6,NH_UNIF_1,NH_WCO_0.00,13.60_111000100011100E2.fits,13.60/NH_UNIF_1/NH_WCO_0.00/13.60_111000100011100E2.fits,13.6,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.60/NH_UNIF_1/NH_WCO_0.00/13.60_111000100011100E2.fits,111000100011100,E2,13,1110001000111,13.6_NH_UNIF_1_NH_WCO_0.00_1110001000111_E2,test
13.7,NH_UNIF_0,NH_WCO_0.00,13.70_111000100011100E2.fits,13.70/NH_UNIF_0/NH_WCO_0.00/13.70_111000100011100E2.fits,13.7,0.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_0/NH_WCO_0.00/13.70_111000100011100E2.fits,111000100011100,E2,13,1110001000111,13.7_NH_UNIF_0_NH_WCO_0.00_1110001000111_E2,train
13.7,NH_UNIF_1,NH_WCO_1.00,13.70_111001000000010E2.fits,13.70/NH_UNIF_1/NH_WCO_1.00/13.70_111001000000010E2.fits,13.7,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_1/NH_WCO_1.00/13.70_111001000000010E2.fits,111001000000010,E2,13,1110010000000,13.7_NH_UNIF_1_NH_WCO_1.00_1110010000000_E2,test
13.5,NH_UNIF_1,NH_WCO_0.00,13.50_111001000000001E2.fits,13.50/NH_UNIF_1/NH_WCO_0.00/13.50_111001000000001E2.fits,13.5,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.50/NH_UNIF_1/NH_WCO_0.00/13.50_111001000000001E2.fits,111001000000001,E2,13,1110010000000,13.5_NH_UNIF_1_NH_WCO_0.00_1110010000000_E2,train
13.7,NH_UNIF_1,NH_WCO_0.00,13.70_111001000000001E2.fits,13.70/NH_UNIF_1/NH_WCO_0.00/13.70_111001000000001E2.fits,13.7,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_1/NH_WCO_0.00/13.70_111001000000001E2.fits,111001000000001,E2,13,1110010000000,13.7_NH_UNIF_1_NH_WCO_0.00_1110010000000_E2,train
13.5,NH_UNIF_1,NH_WCO_1.00,13.50_111001000000000E2.fits,13.50/NH_UNIF_1/NH_WCO_1.00/13.50_111001000000000E2.fits,13.5,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.50/NH_UNIF_1/NH_WCO_1.00/13.50_111001000000000E2.fits,111001000000000,E2,13,1110010000000,13.5_NH_UNIF_1_NH_WCO_1.00_1110010000000_E2,train
13.7,NH_UNIF_1,NH_WCO_1.00,13.70_111001000000001E2.fits,13.70/NH_UNIF_1/NH_WCO_1.00/13.70_111001000000001E2.fits,13.7,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_1/NH_WCO_1.00/13.70_111001000000001E2.fits,111001000000001,E2,13,1110010000000,13.7_NH_UNIF_1_NH_WCO_1.00_1110010000000_E2,test
13.5,NH_UNIF_1,NH_WCO_0.00,13.50_111001000000000E2.fits,13.50/NH_UNIF_1/NH_WCO_0.00/13.50_111001000000000E2.fits,13.5,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.50/NH_UNIF_1/NH_WCO_0.00/13.50_111001000000000E2.fits,111001000000000,E2,13,1110010000000,13.5_NH_UNIF_1_NH_WCO_0.00_1110010000000_E2,train
13.6,NH_UNIF_1,NH_WCO_1.00,13.60_111001000000010E2.fits,13.60/NH_UNIF_1/NH_WCO_1.00/13.60_111001000000010E2.fits,13.6,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.60/NH_UNIF_1/NH_WCO_1.00/13.60_111001000000010E2.fits,111001000000010,E2,13,1110010000000,13.6_NH_UNIF_1_NH_WCO_1.00_1110010000000_E2,test
13.5,NH_UNIF_1,NH_WCO_1.00,13.50_111001000000011E2.fits,13.50/NH_UNIF_1/NH_WCO_1.00/13.50_111001000000011E2.fits,13.5,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.50/NH_UNIF_1/NH_WCO_1.00/13.50_111001000000011E2.fits,111001000000011,E2,13,1110010000000,13.5_NH_UNIF_1_NH_WCO_1.00_1110010000000_E2,train
13.5,NH_UNIF_1,NH_WCO_1.00,13.50_111001000000010E2.fits,13.50/NH_UNIF_1/NH_WCO_1.00/13.50_111001000000010E2.fits,13.5,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.50/NH_UNIF_1/NH_WCO_1.00/13.50_111001000000010E2.fits,111001000000010,E2,13,1110010000000,13.5_NH_UNIF_1_NH_WCO_1.00_1110010000000_E2,train
13.6,NH_UNIF_0,NH_WCO_0.00,13.60_111001000000011E2.fits,13.60/NH_UNIF_0/NH_WCO_0.00/13.60_111001000000011E2.fits,13.6,0.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.60/NH_UNIF_0/NH_WCO_0.00/13.60_111001000000011E2.fits,111001000000011,E2,13,1110010000000,13.6_NH_UNIF_0_NH_WCO_0.00_1110010000000_E2,train
13.7,NH_UNIF_0,NH_WCO_0.00,13.70_111001000000000E2.fits,13.70/NH_UNIF_0/NH_WCO_0.00/13.70_111001000000000E2.fits,13.7,0.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_0/NH_WCO_0.00/13.70_111001000000000E2.fits,111001000000000,E2,13,1110010000000,13.7_NH_UNIF_0_NH_WCO_0.00_1110010000000_E2,val
13.7,NH_UNIF_1,NH_WCO_0.00,13.70_111001000000000E2.fits,13.70/NH_UNIF_1/NH_WCO_0.00/13.70_111001000000000E2.fits,13.7,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_1/NH_WCO_0.00/13.70_111001000000000E2.fits,111001000000000,E2,13,1110010000000,13.7_NH_UNIF_1_NH_WCO_0.00_1110010000000_E2,train
13.6,NH_UNIF_1,NH_WCO_0.00,13.60_111001000000001E2.fits,13.60/NH_UNIF_1/NH_WCO_0.00/13.60_111001000000001E2.fits,13.6,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.60/NH_UNIF_1/NH_WCO_0.00/13.60_111001000000001E2.fits,111001000000001,E2,13,1110010000000,13.6_NH_UNIF_1_NH_WCO_0.00_1110010000000_E2,test
13.6,NH_UNIF_1,NH_WCO_0.00,13.60_111001000000011E2.fits,13.60/NH_UNIF_1/NH_WCO_0.00/13.60_111001000000011E2.fits,13.6,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.60/NH_UNIF_1/NH_WCO_0.00/13.60_111001000000011E2.fits,111001000000011,E2,13,1110010000000,13.6_NH_UNIF_1_NH_WCO_0.00_1110010000000_E2,test
13.6,NH_UNIF_1,NH_WCO_1.00,13.60_111001000000111E2.fits,13.60/NH_UNIF_1/NH_WCO_1.00/13.60_111001000000111E2.fits,13.6,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.60/NH_UNIF_1/NH_WCO_1.00/13.60_111001000000111E2.fits,111001000000111,E2,13,1110010000001,13.6_NH_UNIF_1_NH_WCO_1.00_1110010000001_E2,train
13.5,NH_UNIF_1,NH_WCO_0.00,13.50_111001000000100E2.fits,13.50/NH_UNIF_1/NH_WCO_0.00/13.50_111001000000100E2.fits,13.5,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.50/NH_UNIF_1/NH_WCO_0.00/13.50_111001000000100E2.fits,111001000000100,E2,13,1110010000001,13.5_NH_UNIF_1_NH_WCO_0.00_1110010000001_E2,train
13.7,NH_UNIF_1,NH_WCO_0.00,13.70_111001000000100E2.fits,13.70/NH_UNIF_1/NH_WCO_0.00/13.70_111001000000100E2.fits,13.7,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_1/NH_WCO_0.00/13.70_111001000000100E2.fits,111001000000100,E2,13,1110010000001,13.7_NH_UNIF_1_NH_WCO_0.00_1110010000001_E2,train
13.5,NH_UNIF_0,NH_WCO_0.00,13.50_111001000000100E2.fits,13.50/NH_UNIF_0/NH_WCO_0.00/13.50_111001000000100E2.fits,13.5,0.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.50/NH_UNIF_0/NH_WCO_0.00/13.50_111001000000100E2.fits,111001000000100,E2,13,1110010000001,13.5_NH_UNIF_0_NH_WCO_0.00_1110010000001_E2,val
13.7,NH_UNIF_1,NH_WCO_1.00,13.70_111001000000100E2.fits,13.70/NH_UNIF_1/NH_WCO_1.00/13.70_111001000000100E2.fits,13.7,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_1/NH_WCO_1.00/13.70_111001000000100E2.fits,111001000000100,E2,13,1110010000001,13.7_NH_UNIF_1_NH_WCO_1.00_1110010000001_E2,train
13.7,NH_UNIF_0,NH_WCO_0.00,13.70_111001000000100E2.fits,13.70/NH_UNIF_0/NH_WCO_0.00/13.70_111001000000100E2.fits,13.7,0.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_0/NH_WCO_0.00/13.70_111001000000100E2.fits,111001000000100,E2,13,1110010000001,13.7_NH_UNIF_0_NH_WCO_0.00_1110010000001_E2,train
13.6,NH_UNIF_1,NH_WCO_0.00,13.60_111001000000111E2.fits,13.60/NH_UNIF_1/NH_WCO_0.00/13.60_111001000000111E2.fits,13.6,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.60/NH_UNIF_1/NH_WCO_0.00/13.60_111001000000111E2.fits,111001000000111,E2,13,1110010000001,13.6_NH_UNIF_1_NH_WCO_0.00_1110010000001_E2,train
13.6,NH_UNIF_1,NH_WCO_1.00,13.60_111001000000101E2.fits,13.60/NH_UNIF_1/NH_WCO_1.00/13.60_111001000000101E2.fits,13.6,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.60/NH_UNIF_1/NH_WCO_1.00/13.60_111001000000101E2.fits,111001000000101,E2,13,1110010000001,13.6_NH_UNIF_1_NH_WCO_1.00_1110010000001_E2,train
13.7,NH_UNIF_1,NH_WCO_1.00,13.70_111001000000111E2.fits,13.70/NH_UNIF_1/NH_WCO_1.00/13.70_111001000000111E2.fits,13.7,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_1/NH_WCO_1.00/13.70_111001000000111E2.fits,111001000000111,E2,13,1110010000001,13.7_NH_UNIF_1_NH_WCO_1.00_1110010000001_E2,train
13.7,NH_UNIF_0,NH_WCO_0.00,13.70_111001000000111E2.fits,13.70/NH_UNIF_0/NH_WCO_0.00/13.70_111001000000111E2.fits,13.7,0.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_0/NH_WCO_0.00/13.70_111001000000111E2.fits,111001000000111,E2,13,1110010000001,13.7_NH_UNIF_0_NH_WCO_0.00_1110010000001_E2,train
13.5,NH_UNIF_1,NH_WCO_1.00,13.50_111001000000100E2.fits,13.50/NH_UNIF_1/NH_WCO_1.00/13.50_111001000000100E2.fits,13.5,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.50/NH_UNIF_1/NH_WCO_1.00/13.50_111001000000100E2.fits,111001000000100,E2,13,1110010000001,13.5_NH_UNIF_1_NH_WCO_1.00_1110010000001_E2,train
13.5,NH_UNIF_1,NH_WCO_0.00,13.50_111001000000111E2.fits,13.50/NH_UNIF_1/NH_WCO_0.00/13.50_111001000000111E2.fits,13.5,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.50/NH_UNIF_1/NH_WCO_0.00/13.50_111001000000111E2.fits,111001000000111,E2,13,1110010000001,13.5_NH_UNIF_1_NH_WCO_0.00_1110010000001_E2,train
13.6,NH_UNIF_1,NH_WCO_0.00,13.60_111001000000110E2.fits,13.60/NH_UNIF_1/NH_WCO_0.00/13.60_111001000000110E2.fits,13.6,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.60/NH_UNIF_1/NH_WCO_0.00/13.60_111001000000110E2.fits,111001000000110,E2,13,1110010000001,13.6_NH_UNIF_1_NH_WCO_0.00_1110010000001_E2,train
13.6,NH_UNIF_0,NH_WCO_0.00,13.60_111001000000111E2.fits,13.60/NH_UNIF_0/NH_WCO_0.00/13.60_111001000000111E2.fits,13.6,0.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.60/NH_UNIF_0/NH_WCO_0.00/13.60_111001000000111E2.fits,111001000000111,E2,13,1110010000001,13.6_NH_UNIF_0_NH_WCO_0.00_1110010000001_E2,train
13.5,NH_UNIF_1,NH_WCO_0.00,13.50_111001000000110E2.fits,13.50/NH_UNIF_1/NH_WCO_0.00/13.50_111001000000110E2.fits,13.5,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.50/NH_UNIF_1/NH_WCO_0.00/13.50_111001000000110E2.fits,111001000000110,E2,13,1110010000001,13.5_NH_UNIF_1_NH_WCO_0.00_1110010000001_E2,train
13.5,NH_UNIF_0,NH_WCO_0.00,13.50_111001000000101E2.fits,13.50/NH_UNIF_0/NH_WCO_0.00/13.50_111001000000101E2.fits,13.5,0.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.50/NH_UNIF_0/NH_WCO_0.00/13.50_111001000000101E2.fits,111001000000101,E2,13,1110010000001,13.5_NH_UNIF_0_NH_WCO_0.00_1110010000001_E2,val
13.7,NH_UNIF_0,NH_WCO_0.00,13.70_111001000000110E2.fits,13.70/NH_UNIF_0/NH_WCO_0.00/13.70_111001000000110E2.fits,13.7,0.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_0/NH_WCO_0.00/13.70_111001000000110E2.fits,111001000000110,E2,13,1110010000001,13.7_NH_UNIF_0_NH_WCO_0.00_1110010000001_E2,train
13.6,NH_UNIF_0,NH_WCO_0.00,13.60_111001000001010E2.fits,13.60/NH_UNIF_0/NH_WCO_0.00/13.60_111001000001010E2.fits,13.6,0.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.60/NH_UNIF_0/NH_WCO_0.00/13.60_111001000001010E2.fits,111001000001010,E2,13,1110010000010,13.6_NH_UNIF_0_NH_WCO_0.00_1110010000010_E2,train
13.6,NH_UNIF_1,NH_WCO_0.00,13.60_111001000001010E2.fits,13.60/NH_UNIF_1/NH_WCO_0.00/13.60_111001000001010E2.fits,13.6,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.60/NH_UNIF_1/NH_WCO_0.00/13.60_111001000001010E2.fits,111001000001010,E2,13,1110010000010,13.6_NH_UNIF_1_NH_WCO_0.00_1110010000010_E2,val
13.5,NH_UNIF_1,NH_WCO_0.00,13.50_111001000001001E2.fits,13.50/NH_UNIF_1/NH_WCO_0.00/13.50_111001000001001E2.fits,13.5,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.50/NH_UNIF_1/NH_WCO_0.00/13.50_111001000001001E2.fits,111001000001001,E2,13,1110010000010,13.5_NH_UNIF_1_NH_WCO_0.00_1110010000010_E2,test
13.6,NH_UNIF_0,NH_WCO_0.00,13.60_111001000001000E2.fits,13.60/NH_UNIF_0/NH_WCO_0.00/13.60_111001000001000E2.fits,13.6,0.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.60/NH_UNIF_0/NH_WCO_0.00/13.60_111001000001000E2.fits,111001000001000,E2,13,1110010000010,13.6_NH_UNIF_0_NH_WCO_0.00_1110010000010_E2,train
13.7,NH_UNIF_1,NH_WCO_1.00,13.70_111001000001001E2.fits,13.70/NH_UNIF_1/NH_WCO_1.00/13.70_111001000001001E2.fits,13.7,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_1/NH_WCO_1.00/13.70_111001000001001E2.fits,111001000001001,E2,13,1110010000010,13.7_NH_UNIF_1_NH_WCO_1.00_1110010000010_E2,test
13.5,NH_UNIF_0,NH_WCO_0.00,13.50_111001000001010E2.fits,13.50/NH_UNIF_0/NH_WCO_0.00/13.50_111001000001010E2.fits,13.5,0.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.50/NH_UNIF_0/NH_WCO_0.00/13.50_111001000001010E2.fits,111001000001010,E2,13,1110010000010,13.5_NH_UNIF_0_NH_WCO_0.00_1110010000010_E2,train
13.5,NH_UNIF_0,NH_WCO_0.00,13.50_111001000001000E2.fits,13.50/NH_UNIF_0/NH_WCO_0.00/13.50_111001000001000E2.fits,13.5,0.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.50/NH_UNIF_0/NH_WCO_0.00/13.50_111001000001000E2.fits,111001000001000,E2,13,1110010000010,13.5_NH_UNIF_0_NH_WCO_0.00_1110010000010_E2,train
13.7,NH_UNIF_1,NH_WCO_0.00,13.70_111001000001000E2.fits,13.70/NH_UNIF_1/NH_WCO_0.00/13.70_111001000001000E2.fits,13.7,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_1/NH_WCO_0.00/13.70_111001000001000E2.fits,111001000001000,E2,13,1110010000010,13.7_NH_UNIF_1_NH_WCO_0.00_1110010000010_E2,train
13.7,NH_UNIF_1,NH_WCO_0.00,13.70_111001000001010E2.fits,13.70/NH_UNIF_1/NH_WCO_0.00/13.70_111001000001010E2.fits,13.7,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_1/NH_WCO_0.00/13.70_111001000001010E2.fits,111001000001010,E2,13,1110010000010,13.7_NH_UNIF_1_NH_WCO_0.00_1110010000010_E2,train
13.5,NH_UNIF_1,NH_WCO_0.00,13.50_111001000001010E2.fits,13.50/NH_UNIF_1/NH_WCO_0.00/13.50_111001000001010E2.fits,13.5,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.50/NH_UNIF_1/NH_WCO_0.00/13.50_111001000001010E2.fits,111001000001010,E2,13,1110010000010,13.5_NH_UNIF_1_NH_WCO_0.00_1110010000010_E2,test
13.6,NH_UNIF_1,NH_WCO_1.00,13.60_111001000001001E2.fits,13.60/NH_UNIF_1/NH_WCO_1.00/13.60_111001000001001E2.fits,13.6,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.60/NH_UNIF_1/NH_WCO_1.00/13.60_111001000001001E2.fits,111001000001001,E2,13,1110010000010,13.6_NH_UNIF_1_NH_WCO_1.00_1110010000010_E2,train
13.7,NH_UNIF_1,NH_WCO_0.00,13.70_111001000001011E2.fits,13.70/NH_UNIF_1/NH_WCO_0.00/13.70_111001000001011E2.fits,13.7,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_1/NH_WCO_0.00/13.70_111001000001011E2.fits,111001000001011,E2,13,1110010000010,13.7_NH_UNIF_1_NH_WCO_0.00_1110010000010_E2,train
13.7,NH_UNIF_1,NH_WCO_0.00,13.70_111001000001001E2.fits,13.70/NH_UNIF_1/NH_WCO_0.00/13.70_111001000001001E2.fits,13.7,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_1/NH_WCO_0.00/13.70_111001000001001E2.fits,111001000001001,E2,13,1110010000010,13.7_NH_UNIF_1_NH_WCO_0.00_1110010000010_E2,train
13.7,NH_UNIF_1,NH_WCO_1.00,13.70_111001000001011E2.fits,13.70/NH_UNIF_1/NH_WCO_1.00/13.70_111001000001011E2.fits,13.7,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_1/NH_WCO_1.00/13.70_111001000001011E2.fits,111001000001011,E2,13,1110010000010,13.7_NH_UNIF_1_NH_WCO_1.00_1110010000010_E2,test
13.6,NH_UNIF_1,NH_WCO_1.00,13.60_111001000001111E2.fits,13.60/NH_UNIF_1/NH_WCO_1.00/13.60_111001000001111E2.fits,13.6,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.60/NH_UNIF_1/NH_WCO_1.00/13.60_111001000001111E2.fits,111001000001111,E2,13,1110010000011,13.6_NH_UNIF_1_NH_WCO_1.00_1110010000011_E2,train
13.7,NH_UNIF_1,NH_WCO_1.00,13.70_111001000001111E2.fits,13.70/NH_UNIF_1/NH_WCO_1.00/13.70_111001000001111E2.fits,13.7,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_1/NH_WCO_1.00/13.70_111001000001111E2.fits,111001000001111,E2,13,1110010000011,13.7_NH_UNIF_1_NH_WCO_1.00_1110010000011_E2,train
13.6,NH_UNIF_1,NH_WCO_0.00,13.60_111001000001111E2.fits,13.60/NH_UNIF_1/NH_WCO_0.00/13.60_111001000001111E2.fits,13.6,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.60/NH_UNIF_1/NH_WCO_0.00/13.60_111001000001111E2.fits,111001000001111,E2,13,1110010000011,13.6_NH_UNIF_1_NH_WCO_0.00_1110010000011_E2,test
13.7,NH_UNIF_1,NH_WCO_1.00,13.70_111001000001101E2.fits,13.70/NH_UNIF_1/NH_WCO_1.00/13.70_111001000001101E2.fits,13.7,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_1/NH_WCO_1.00/13.70_111001000001101E2.fits,111001000001101,E2,13,1110010000011,13.7_NH_UNIF_1_NH_WCO_1.00_1110010000011_E2,train
13.7,NH_UNIF_0,NH_WCO_0.00,13.70_111001000001111E2.fits,13.70/NH_UNIF_0/NH_WCO_0.00/13.70_111001000001111E2.fits,13.7,0.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_0/NH_WCO_0.00/13.70_111001000001111E2.fits,111001000001111,E2,13,1110010000011,13.7_NH_UNIF_0_NH_WCO_0.00_1110010000011_E2,train
13.5,NH_UNIF_0,NH_WCO_0.00,13.50_111001000001100E2.fits,13.50/NH_UNIF_0/NH_WCO_0.00/13.50_111001000001100E2.fits,13.5,0.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.50/NH_UNIF_0/NH_WCO_0.00/13.50_111001000001100E2.fits,111001000001100,E2,13,1110010000011,13.5_NH_UNIF_0_NH_WCO_0.00_1110010000011_E2,val
13.7,NH_UNIF_1,NH_WCO_0.00,13.70_111001000001110E2.fits,13.70/NH_UNIF_1/NH_WCO_0.00/13.70_111001000001110E2.fits,13.7,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_1/NH_WCO_0.00/13.70_111001000001110E2.fits,111001000001110,E2,13,1110010000011,13.7_NH_UNIF_1_NH_WCO_0.00_1110010000011_E2,train
13.5,NH_UNIF_0,NH_WCO_0.00,13.50_111001000001110E2.fits,13.50/NH_UNIF_0/NH_WCO_0.00/13.50_111001000001110E2.fits,13.5,0.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.50/NH_UNIF_0/NH_WCO_0.00/13.50_111001000001110E2.fits,111001000001110,E2,13,1110010000011,13.5_NH_UNIF_0_NH_WCO_0.00_1110010000011_E2,val
13.5,NH_UNIF_1,NH_WCO_1.00,13.50_111001000001101E2.fits,13.50/NH_UNIF_1/NH_WCO_1.00/13.50_111001000001101E2.fits,13.5,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.50/NH_UNIF_1/NH_WCO_1.00/13.50_111001000001101E2.fits,111001000001101,E2,13,1110010000011,13.5_NH_UNIF_1_NH_WCO_1.00_1110010000011_E2,train
13.7,NH_UNIF_1,NH_WCO_1.00,13.70_111001000001110E2.fits,13.70/NH_UNIF_1/NH_WCO_1.00/13.70_111001000001110E2.fits,13.7,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/13.70/NH_UNIF_1/NH_WCO_1.00/13.70_111001000001110E2.fits,111001000001110,E2,13,1110010000011,13.7_NH_UNIF_1_NH_WCO_1.00_1110010000011_E2,train
